25,112500.0
50,117142.90943258021
75,119837.6786354625
100,127548.29447085942
125,100066.76192433899
150,242572.8024261515
175,-1201924.0669416664
200,-72818166.29682623
225,-243443067821.58118
250,-2.7162922102907674e+18
